geneID,TCGA.BC.A10Q.01,TCGA.BC.A10R.01,TCGA.BC.A10T.01,TCGA.BC.A10U.01,TCGA.BC.A10W.01,TCGA.BC.A10X.01,TCGA.BC.A10Y.01,TCGA.BC.A10Z.01,TCGA.BC.A110.01,TCGA.BC.A216.01,TCGA.BD.A2L6.01,TCGA.BD.A3EP.01,TCGA.DD.A114.01,TCGA.DD.A118.01,TCGA.DD.A119.01,TCGA.DD.A11A.01,TCGA.DD.A11B.01,TCGA.DD.A11C.01,TCGA.DD.A11D.01,TCGA.DD.A1EB.01,TCGA.DD.A1EC.01,TCGA.DD.A1EE.01,TCGA.DD.A1EH.01,TCGA.DD.A1EJ.01,TCGA.DD.A1EL.01,TCGA.DD.A39V.01,TCGA.DD.A39W.01,TCGA.DD.A39X.01,TCGA.DD.A39Z.01,TCGA.DD.A3A1.01,TCGA.DD.A3A2.01,TCGA.DD.A3A3.01,TCGA.EP.A12J.01,TCGA.EP.A26S.01,TCGA.ES.A2HT.01,TCGA.FV.A23B.01,TCGA.FV.A2QR.01
ZBTB48,-1, 0,-1, 1,-1, 0,-1, 0, 0, 2, 0, 0, 0,-1,-1,-1,-1,-1, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
KLHL21,-1, 0,-1, 1,-1, 0,-1, 0, 0, 2, 0, 0, 0,-1,-1,-1,-1,-1, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
PHF13,-1, 0,-1, 1,-1, 0,-1, 0, 0, 2, 0, 0, 0,-1,-1,-1,-1, 0, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
THAP3,-1, 0,-1, 1,-1, 0,-1, 0, 0, 2, 0, 0, 0,-1,-1,-1,-1, 0, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
DNAJC11,-1, 0,-1, 1,-1, 0,-1, 0, 0, 2, 0, 0, 0,-1,-1,-1,-1,-1, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
snoU13|ENSG00000239166.1,-1, 0,-1, 1,-1, 0,-1, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1,-1, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
CAMTA1,-1, 0,-1, 1,-1, 0,-1, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1,-1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
VAMP3,-1, 0,-1, 1,-1, 0,-1, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1,-1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
PER3,-1, 0,-1, 1,-1, 0,-1, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1,-1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
UTS2,-1, 0,-1, 1,-1, 0,-1, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1,-1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
TNFRSF9,-1, 0,-1, 1,-1, 0,-1, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1,-1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
PARK7,-1, 0,-1, 1,-1, 0,-1, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1,-1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
ERRFI1,-1, 0,-1, 1,-1, 0,-1, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1,-1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
RN7SL729P,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
SLC45A1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
RERE,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
SNORA77|ENSG00000221083.1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
ENO1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
CA6,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
RN7SL451P,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
SLC2A7,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 1, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
SLC2A5,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 1, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
SCARNA16|ENSG00000252404.1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 1, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
GPR157,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 1, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
MIR34A,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
H6PD,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
SPSB1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1
RNA5SP40,-1, 0, 0, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
SLC25A33,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
TMEM201,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
C1orf200,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PIK3CD,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
CLSTN1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
CTNNBIP1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
LZIC,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
NMNAT1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
RN7SKP269,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
MIR5697,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
RBP7,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
UBE4B,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 1,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
KIF1B,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
MIR1273D,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
RN7SL731P,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
RN7SL721P,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PGD,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
APITD1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
CORT,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
DFFA,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PEX14,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
RN7SL614P,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
CASZ1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
C1orf127,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
TARDBP,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
MASP2,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
SRM,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
EXOSC10,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
MTOR,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0,-1, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
snoU13|ENSG00000271794.1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
ANGPTL7,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
UBIAD1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1,-1, 0, 0,-1,-1, 0,-1, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PTCHD2,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0,-1, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
FBXO2,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0,-1, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
FBXO44,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0,-1, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
FBXO6,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0,-1, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
MAD2L2,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0,-1, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
DRAXIN,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0,-1, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
AGTRAP,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
C1orf167,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
MTHFR,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
CLCN6,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
NPPA,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
NPPB,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
KIAA2013,-1, 1,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0, 0, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PLOD1,-1, 1,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
MFN2,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
MIIP,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
RN7SL649P,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
TNFRSF8,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
TNFRSF1B,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
MIR4632,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
SNORA70|ENSG00000252969.1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
VPS13D,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
SNORA59A,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
DHRS3,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
RNU6ATAC18P,-1, 0, 1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
AADACL4,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
AADACL3,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
snoU13|ENSG00000238771.1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
C1orf158,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
HNRNPCL1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF10,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF11,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF12,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF13,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF14,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF15,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF16,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF17,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF18,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF19,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF1,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF21,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF22,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF2,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF3,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF4,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF5,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF6,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF7,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF8,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF9,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
PRAMEF20,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
LRRC38,-1, 0,-1, 1,-1, 0, 0, 0, 0, 1, 0, 0, 0,-1,-1,-1,-1, 0,-1, 0, 0, 0,-1,-1, 0, 0, 0,-1, 0,-1, 0, 0, 0, 0, 0,-1,-1
